Time	Artist	Title	Album	Track MBID	Artist MBID	Album MBID
1222700608000	Incubus	Leech	A Crow Left To The Murder	432b27f3-d9cc-427e-a60d-0acb4b00231f	308aea66-5205-4344-b700-319a8dccaa43	
1222700867000	Cartel	Honestly	Alternative Times Vol 74	98c8719c-ee7d-47a3-8b88-1f99abdf51d6	0189c612-39a5-485d-8fc2-eca025b73861	
1222701075000	The Dangerous Summer	Disconnect	If You Could Only Keep Me Alive	8dcb7b25-3093-4d04-80ed-a7a0914eea6f	1999a33b-e56e-467d-af1a-53ea14f5a2cd	dc0d0ae7-0f42-4e41-8ae5-d8ee861cebb3
1222701296000	George Carlin	They're Only Words	Parental Advisory_ Explicit Lyrics	6835a8e8-efc7-4e19-a04e-c1603b6abc23	5a79e923-b2ef-45fd-bc48-9beebdb21e78	
1222701426000	Aqueduct	Broken Records	Or Give Me Death	399822c8-c256-4d23-b196-044bb6d8112b	3f06695e-5308-48ef-b3eb-e1f8ac6ef299	374ced25-9bf7-4d8f-90ea-042f51c34fed
1222701621000	Interpol	Mammoth - Instrumental	Our Love to Admire		b23e8a63-8f47-4882-b55b-df2c92ef400e	18484ef2-8dc4-30b1-8618-85950a374b1d
1222701878000	Gomez	How We Operate	Alternative Times Vol 72	8bfad224-c17a-46e4-a5ad-7fa51b32ba79	248c7e7d-d81a-4c34-ae5d-c0589194819e	
1222702110000	Motion City Soundtrack	Back to the Beat	Back To The Beat EP	b0997940-e954-48f0-9668-cb7115297bee	190e78ac-8f44-4bf1-a4ff-95ed9376ad9e	
1222702198000	Fiction Plane	Presuppose	Left Side Of The Brain	6c0e846f-658f-42c6-93c0-bc5323212969	1c370378-c599-4639-9492-e221895c8c42	b638b896-4ccd-43a5-b039-66207254a8ba
1222702439000	Fiction Plane	Two Sisters	Left Side Of The Brain	2b716794-bf67-4c79-aabe-adc0d58c9f9e	1c370378-c599-4639-9492-e221895c8c42	b638b896-4ccd-43a5-b039-66207254a8ba
1222702671000	Spiritualized	I Didn't Mean to Hurt You	Pineapple Express (OST)	a68c4949-9173-43a8-aaf8-cfa7806cd7dc	1b37dcf1-0ae1-4e62-8994-5b6e2d98b6cc	
1222702983000	Driving East	Blue Eyes	The Future of the Free World is Riding on This One	e1b06413-c59c-4ad9-be25-b53245be84b1	3b146b0c-c171-4db9-9382-a652dbdc3784	8a7d3ca0-9d40-468a-be42-723382783da2
1222703265000	Metro Station	Seventeen Forever	Metro Station	170ae45f-4082-4d67-a5e6-55ba8273d70c	ab7ebf8c-059f-4071-93b1-dd3ae80d60b2	7e12a9c9-7397-4cfd-a515-5fa0fb0bc7d5
1222703430000	Lucky Boys Confusion	Beware	Commitment	0d7d9364-a7b7-44d3-a796-8595f14d2511	55e8f56e-588d-4fbe-a718-7a2d47c12d2d	486841eb-8b3c-4aea-8416-6c0ad5102636
1222703713000	Roses Are Red	Bring Me Down	What Became Of Me	7eeb270f-ffa0-41d3-813c-cacfd0a89d1f	24c4ad96-d830-4e59-b8dd-432ec18d5c15	388da7c7-5133-4c89-9a86-c0a1bd5c69d2
1222703915000	The Low Life	Work You Did	Thixotropic	327a3873-84d4-43fc-8a9a-8f661b0d1215	31c3e9d2-6a78-42fc-83d1-43ece8f1f9cd	bc2c308a-3722-4922-93f2-028b83749c36
1222704272000	Rankin Scroo	Run Come	Solid		1a8dbdd1-e4d0-4e7d-b3b5-cbc73e6bbebb	
1222704518000	VHS or Beta	Alpha Theta	Bring On The Comets	0f252079-c36a-4e9c-88b5-f02fda17d351	632fa908-1fff-4446-a600-72fa41f76a20	33657294-f286-4551-b31b-9fea9562ebb8
1222704561000	VHS or Beta	Alpha Theta	Bring On The Comets	0f252079-c36a-4e9c-88b5-f02fda17d351	632fa908-1fff-4446-a600-72fa41f76a20	33657294-f286-4551-b31b-9fea9562ebb8
1222704673000	Mutemath	You Are Mine	Mutemath	d48f48c1-4b56-420e-b72f-2abceb0d0981	6e855495-c063-4052-a26d-959c3f226c87	
1222789757000	Taking Back Sunday	You Know How I Do	Tell All Your Friends	3b3bc00a-4cbd-4224-95c8-7dff3261b13c	350bce49-c21b-4137-b50a-0766ded07e4d	266fc77a-b919-49b6-a77a-e1c60825870d
1222789981000	Taking Back Sunday	I Am Fred Astaire	Where You Want To Be (Advance)	437e49e6-147a-4019-a4da-92597319eba6	350bce49-c21b-4137-b50a-0766ded07e4d	
1222790265000	Taking Back Sunday	You're So Last Summer	Tell All Your Friends	283e30d1-7ef6-45c0-ab23-920654f223bf	350bce49-c21b-4137-b50a-0766ded07e4d	266fc77a-b919-49b6-a77a-e1c60825870d
1222790415000	Taking Back Sunday	The Blue Channel	Tell All Your Friends	4712d2d1-6abe-4e66-8489-442ade7d2d88	350bce49-c21b-4137-b50a-0766ded07e4d	266fc77a-b919-49b6-a77a-e1c60825870d
1222790843000	The Go! Team	Grip Like A Vice	The Go! Team	0a54979b-c99b-4271-86f9-6b885b764cfa	8a396a9c-2e4f-47e2-a587-c26e93a0953f	
1222872470000	Motion City Soundtrack	Hangman	7th Street Entry Show (Deluxe DVDA)	4a3ec733-b24a-4477-a944-df6a2ce3fe04	190e78ac-8f44-4bf1-a4ff-95ed9376ad9e	
1222872634000	Queen	Bicycle Race	Greatest Hits I, II & III (The	0f3a3c3f-03f8-43a6-8c58-3d1f21eed7f4	0383dadf-2a4e-4d10-a46a-e9e041da8eb3	
1222872818000	The Academy Is...	Everything We Had	Santi	2b37f0e0-d906-4e45-8a34-971b9f947389	eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac	
1222873152000	The Chemical Brothers	All Rights Reversed	We Are The Night	5184419c-583b-42d4-afb4-94519a0ed606	1946a82a-f927-40c2-8235-38d64f50d043	5d1ef500-7004-4756-a45d-8b1f43692dc5
1222873440000	Panic! at the Disco	There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet	A Fever You Can't Sweat Out		b9472588-93f3-4922-a1a2-74082cdf9ce8	
1222873568000	Panic! at the Disco	Nine in the Afternoon	Pretty. Odd.	4353aaca-6d9b-4862-beeb-d55154ae273d	b9472588-93f3-4922-a1a2-74082cdf9ce8	0ccf65cb-3e99-39a9-ae75-1cdb14dc5e7b
1222873923000	The Audition	Heaven For The Weather	Champion	d0ca0ad4-6ca7-4741-8dc3-2550dfd0f797	fbeaf468-bc8d-40eb-a530-4f8982b2e1fe	c68fc163-6b59-4fe1-927d-06d4cf89fe4d
1222873923000	Panic! at the Disco	Nine in the Afternoon	Pretty. Odd.	4353aaca-6d9b-4862-beeb-d55154ae273d	b9472588-93f3-4922-a1a2-74082cdf9ce8	0ccf65cb-3e99-39a9-ae75-1cdb14dc5e7b
1222874112000	The Audition	Heaven For The Weather	Champion	d0ca0ad4-6ca7-4741-8dc3-2550dfd0f797	fbeaf468-bc8d-40eb-a530-4f8982b2e1fe	c68fc163-6b59-4fe1-927d-06d4cf89fe4d
1222874159000	Damian Marley	Khaki Suit (featuing Bounty Killer & Eek-A-Mouse)	Welcome to Jamrock		cbfb9bcd-c5a0-4d7c-865f-2c641c171e1c	1c516856-4e14-4d01-90f6-caabe8e30cd9
1222874370000	Shiny Toy Guns	Starts With One	We Are Pilots	0d1663f8-7456-47ff-9b16-7478b4bb687e	ad61e25e-5516-41e1-b60d-744e8220986e	197cb8a1-9502-49c0-9d86-3411afabeb22
1222874615000	Rage Against the Machine	Bullet In The Head (Live)	Rage Against The Machine - XX (20th Anniversary Special Edition)	20b8f529-add5-4ed0-92d6-cd59f754becd	3798b104-01cb-484c-a3b0-56adc6399b80	
1222875095000	Cobra Starship	Damn You Look Good And I'm Drunk (Scandalous)	¡Viva La Cobra!	eebb5c51-33c0-40bc-bca0-4d85a282daed	ffb390b8-8df4-4b72-97d1-7b2fc008a452	2b56fb6a-a45b-4657-b692-064c529b432a
1222875709000	Flyleaf	All Around Me	Flyleaf	07668bb3-1b99-4654-b0be-0e800269aae6	9011971a-df29-4b57-8889-2e5e9a645cbe	36109424-3d89-4ba5-bce4-575c01a05828
1222875967000	A Cursive Memory	Everything	Changes	53381d6e-7e77-4a00-bea4-39e0e2c32f03	2146ad6d-2b89-4364-adf7-6561522996cb	f3d81c61-05be-445c-aa5d-b395e1505790
1222895516000	VHS or Beta	Time Stands Still	Bring On The Comets	4e0115ed-0035-4fa5-8c4d-0a7999b0f8be	632fa908-1fff-4446-a600-72fa41f76a20	33657294-f286-4551-b31b-9fea9562ebb8
1222895733000	Say Anything	No Soul	In Defense of the Genre	301dda88-fc72-4146-b2a6-e9d11fc3d5a6	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	17d31a0a-09c2-47ec-81d6-dd9c7543e388
1222896020000	The Starting Line	Direction	Direction	972cfa1c-ade0-4686-9f22-3512bf0e99a8	9701356d-08d9-45ba-975d-977ab466e7be	ece9c44a-274a-44c1-92f0-2962ed4810a1
1222896319000	Justice	New Jack	Cross		31a88d29-827e-4c67-ad46-e47fab0de3c1	
1222897073000	Say Anything	Shiksa (Girlfriend)	In Defense of the Genre	8a58adc5-e6f3-46a0-8e1f-163597a2db2e	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	17d31a0a-09c2-47ec-81d6-dd9c7543e388
1222975246000	Amanda Palmer	Astronaut (A Short History Of Nearly Nothing) [Feat. Zoë Keating]	Who Killed Amanda Palmer		3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1222975524000	Amanda Palmer	Runs in the Family	Who Killed Amanda Palmer	bce70dc7-06b5-4640-94d3-caff8f5ef26d	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1222976592000	Amanda Palmer	Leeds United	Who Killed Amanda Palmer	5bb6cb53-81fc-4e98-90ca-97e61253b120	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1222976880000	Amanda Palmer	Blake Says	Who Killed Amanda Palmer	2c675670-6717-42a7-b0b9-78b67cff7f98	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1222977156000	Amanda Palmer	Strength Through Music	Who Killed Amanda Palmer	b1f28b99-1a6c-4ba2-a388-0d0fa802f3a1	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1222977365000	Amanda Palmer	Guitar Hero	Who Killed Amanda Palmer	225ee722-6e04-4399-bdd1-9e88b876c5a3	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050189000	Amanda Palmer	Astronaut (A Short History Of Nearly Nothing) [Feat. Zoë Keating]	Who Killed Amanda Palmer		3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050467000	Amanda Palmer	Astronaut (A Short History Of Nearly Nothing) [Feat. Zoë Keating]	Who Killed Amanda Palmer		3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050467000	Amanda Palmer	Astronaut (A Short History Of Nearly Nothing) [Feat. Zoë Keating]	Who Killed Amanda Palmer		3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050467000	Amanda Palmer	Runs in the Family	Who Killed Amanda Palmer	bce70dc7-06b5-4640-94d3-caff8f5ef26d	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050632000	Amanda Palmer	Runs in the Family	Who Killed Amanda Palmer	bce70dc7-06b5-4640-94d3-caff8f5ef26d	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050632000	Amanda Palmer	Runs in the Family	Who Killed Amanda Palmer	bce70dc7-06b5-4640-94d3-caff8f5ef26d	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223050632000	Amanda Palmer	Ampersand	Who Killed Amanda Palmer	0f4356ac-5cf8-4781-8757-6f8cb2a7c948	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223051106000	Amanda Palmer	Leeds United	Who Killed Amanda Palmer	5bb6cb53-81fc-4e98-90ca-97e61253b120	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223051461000	Amanda Palmer	Blake Says	Who Killed Amanda Palmer	2c675670-6717-42a7-b0b9-78b67cff7f98	3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223227611000	Driving East	Get Back	The Future of the Free World is Riding on This One	f277403c-dc89-4b23-a4b7-34a2408cf9cf	3b146b0c-c171-4db9-9382-a652dbdc3784	8a7d3ca0-9d40-468a-be42-723382783da2
1223227805000	Dropout Year	A Coming of Age Story	On A Lighter Note		bbce6bbf-4416-43c2-9dc0-8d021faeb83e	
1223228058000	Hidden in Plain View	Heavy Breathing	Resolution	eaaf72cf-7175-4782-be3d-450a1f99e33c	d3389cbe-3413-48d6-9cef-6b25c52b7ad3	09aa30de-b359-42d4-988f-3029dbba7de7
1223228282000	Four Year Strong	Prepare To Be Digitally Manipulated	Rise or Die Trying	97a716fe-f366-4721-bb8a-d0bf583087f6	c0a138e2-cef7-471b-8fbb-524e1076256a	61adb0bf-dc15-4f65-909c-7222b7953648
1223228470000	Holiday Parade	Another Mistake (I Won't Be)	Two Cheers For Tuesday	048e67f9-089d-4ccc-a522-80865671ad3c	0964ce63-5e4f-4d28-aa1b-aa9a44a8cab7	5f853812-9fbd-4ded-a6ec-abec68d1a2f8
1223309836000	Queen	Fat Bottomed Girls	Greatest Hits I, II & III (The	0c825a6f-d937-488e-9947-5dd0b3c219da	0383dadf-2a4e-4d10-a46a-e9e041da8eb3	
1223310060000	The White Stripes	St. Andrew (This Battle Is in the Air)	Icky Thump	38b10646-ec53-4bc3-a764-3b3d335adb5a	11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5	251d1555-4a61-4db2-ab47-8e073439b34a
1223310230000	The Dandy Warhols	Grunge Betty	Rule, OK	708a5266-e348-4e62-9a2b-09227f4ed877	5f572b31-8fd9-45ae-9beb-358c98d839df	
1223310461000	Illbreak	How It Feels	Alternative Times Vol 69	0a546d49-3c92-443d-9999-67982f9ebc48	05f2fda3-4e2b-4ddc-ba87-36d0cd7ccb3f	
1223310649000	MF DOOM	Mandrake	Special Herbs 7, 8-(Retail CD)		159a208d-6b91-4c15-8bfb-69f9b1c10ba4	
1223310796000	Taking Back Sunday	You Know How I Do	Tell All Your Friends	3b3bc00a-4cbd-4224-95c8-7dff3261b13c	350bce49-c21b-4137-b50a-0766ded07e4d	266fc77a-b919-49b6-a77a-e1c60825870d
1223311115000	Cold War Kids	Something Is Not Right With Me	Alternative Times Vol 98	14797346-79b6-42f4-87dc-b778df7e7e76	0741b30d-e15b-4a8c-b2e5-8834a03d6116	
1223311285000	Boy Kill Boy	Promises	Alternative Times Vol 98	9d0685fb-ea90-4b31-a246-3ddffb76e860	7145ed99-fcff-4148-af73-04847d3d23f6	
1223311494000	The Music	Drugs	Alternative Times Vol 98	16eb836e-ddfb-4fbc-8e06-75f4437a7fcd	62cfba2f-d6da-4c93-a2e2-a7922fe47d1b	
1223311726000	Bayside	No One Understands	Alternative Times Vol 98	3c3a925e-0b49-4805-ac1e-27ae876b9162	5f821136-9935-403c-abb5-e78ddda35e9f	
1223311919000	Alkaline Trio	I Found A Way	Alternative Times Vol 98		69421e11-e4c3-4854-951b-ceab4972e38e	
1223312144000	From First to Last	Two As One	Alternative Times Vol 98	07b4a18d-da42-4b78-bf5f-d895d09d6c2b	7f36c2ba-a338-402f-861f-390229bfae04	
1223312344000	One Second 2 Late	Fear Of A Nation	Alternative Times Vol 98	2ad51e19-fdb0-4a9e-a690-225ed713161d	d8fbef2b-7be1-433f-8433-a779d944f838	
1223336092000	The Music	Drugs	Alternative Times Vol 98	16eb836e-ddfb-4fbc-8e06-75f4437a7fcd	62cfba2f-d6da-4c93-a2e2-a7922fe47d1b	
1223342210000	Bayside	No One Understands	Alternative Times Vol 98	3c3a925e-0b49-4805-ac1e-27ae876b9162	5f821136-9935-403c-abb5-e78ddda35e9f	
1223342435000	Alkaline Trio	I Found A Way	Alternative Times Vol 98		69421e11-e4c3-4854-951b-ceab4972e38e	
1223388334000	From First to Last	Two As One	Alternative Times Vol 98	07b4a18d-da42-4b78-bf5f-d895d09d6c2b	7f36c2ba-a338-402f-861f-390229bfae04	
1223399799000	One Second 2 Late	Fear Of A Nation	Alternative Times Vol 98	2ad51e19-fdb0-4a9e-a690-225ed713161d	d8fbef2b-7be1-433f-8433-a779d944f838	
1223400009000	David Usher	Kill The Lights	Alternative Times Vol 98	65c06af8-2ee2-4318-bf91-cab829e72b5c	7d1118da-9f27-4ed1-93a7-210f8d5cb7a6	
1223400309000	Plain White T's	Natural Disaster	Alternative Times Vol 98	49e3c350-11d1-42d4-9b4e-657d475fd82b	49576e42-fbbd-4d73-968d-93c8dcf7f065	
1223400541000	Death Cab for Cutie	Cath	Alternative Times Vol 98	4698fbde-bcea-422b-a4c9-4afa8d3d8e02	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	
1223400774000	Senses Fail	Family Tradition	Alternative Times Vol 98	7ebf2ae3-77a7-433d-94a2-eb0a3757ba0d	b4946461-dacb-4aa9-a77c-7b3231317794	
1223400992000	The Academy Is...	About a Girl	Alternative Times Vol 98	4bd8a745-aa11-4c4a-8f7e-6587ed1cf5ed	eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac	
1223404590000	Van She	Kelly (Reprise)	undefined	7ac63cf7-84c2-44b3-a803-54a3b493175b	a05b1b41-e959-4867-9f04-ee7ae15fa047	
1223404767000	The Color Fred	If I Surrender	Bend To Break	775b86ae-0901-4ba3-baf5-5d013d60e6da	be136e58-ccf5-47f0-a000-6e8d7eb3bae0	bb33daa8-a7f8-48ec-b8c9-e2974c8fd249
1223405001000	St. Vincent	Slow Ride	andy & vincent's gay 90's songs		5334edc0-5faf-4ca5-b1df-000de3e1f752	
1223405734000	Motion City Soundtrack	Better Open The Door	7th Street Entry Show (Deluxe DVDA)	056c0413-197f-4072-a680-c1026e9e6367	190e78ac-8f44-4bf1-a4ff-95ed9376ad9e	
1223405923000	Motion City Soundtrack	Boombox Generation	I Am the Movie	77d287ae-0411-42fe-b892-9fca05430953	190e78ac-8f44-4bf1-a4ff-95ed9376ad9e	6583ef6d-b1e6-4704-80e5-cbb86c155e95
1223484813000	The Flaming Lips	Fight Test	Yoshimi Battles The Pink Robots	0b7927a1-5514-46df-b079-4cda60f75c2e	1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485068000	The Flaming Lips	One More Robot/Sympathy 3000-21	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485367000	The Flaming Lips	Yoshimi Battles The Pink Robots pt.1	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485367000	The Flaming Lips	One More Robot/Sympathy 3000-21	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485653000	The Flaming Lips	Yoshimi Battles The Pink Robots pt.1	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485653000	The Flaming Lips	Yoshimi Battles The Pink Robots Pt. 2	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485830000	The Flaming Lips	Yoshimi Battles The Pink Robots Pt. 2	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223485904000	The Flaming Lips	Ego Tripping at the Gates of Hell	Yoshimi Battles The Pink Robots	591821c9-f231-4988-b1f5-2ffe2cd23350	1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223486179000	The Flaming Lips	Are You A Hypnotist	Yoshimi Battles The Pink Robots		1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223486179000	The Flaming Lips	Ego Tripping at the Gates of Hell	Yoshimi Battles The Pink Robots	591821c9-f231-4988-b1f5-2ffe2cd23350	1f43d76f-8edf-44f6-aaf1-b65f05ad9402	13017f24-673f-433e-962f-e17f75a6ee3a
1223486454000	MGMT	Kids	Alternative Times Vol 96	261b54ec-5552-4099-aa5b-035ceda6bca9	50e6288e-3db5-4253-ae51-5e8738ef2c31	
1223486757000	Seabird	Rescue	Alternative Times Vol 96	172b0327-f04b-4108-9c29-5c21c11bd4e9	17f6c8f9-a2a6-4f35-9997-a612147c1e10	
1223486981000	Apocalyptica	I Don't Care	Alternative Times Vol 96	1eaa226a-4427-4a76-8644-69477afcb476	788ad31c-bf0c-4a31-83f8-b8b130d79c76	
1223487218000	Coldplay	Lost	Alternative Times Vol 96		cc197bad-dc9c-440d-a5b5-d52ba2e14234	
1223513403000	Revision3	Diggnation - Kevin and Alex Buy a Plane	Diggnation (Large Quicktime)			
1223562463000	Plain White T's	Natural Disaster	Big Bad World	49e3c350-11d1-42d4-9b4e-657d475fd82b	49576e42-fbbd-4d73-968d-93c8dcf7f065	3192e405-af6b-473a-a3ff-2b94e88b507e
1223563461000	Plain White T's	Big Bad World	Big Bad World	0205301a-ebf5-47f2-bc04-acb57c75603a	49576e42-fbbd-4d73-968d-93c8dcf7f065	3192e405-af6b-473a-a3ff-2b94e88b507e
1223592156000	Amanda Palmer	Astronaut (A Short History Of Nearly Nothing) [Feat. Zoë Keating]	Who Killed Amanda Palmer		3c0eb318-d2ba-45aa-9077-b83746cc56da	5048b8c6-1214-4836-a48f-c2df38eaf099
1223592354000	Cold War Kids	Something Is Not Right With Me	Alternative Times Vol 98	14797346-79b6-42f4-87dc-b778df7e7e76	0741b30d-e15b-4a8c-b2e5-8834a03d6116	
1223592664000	Boy Kill Boy	Promises	Alternative Times Vol 98	9d0685fb-ea90-4b31-a246-3ddffb76e860	7145ed99-fcff-4148-af73-04847d3d23f6	
1223592896000	The Music	Drugs	Alternative Times Vol 98	16eb836e-ddfb-4fbc-8e06-75f4437a7fcd	62cfba2f-d6da-4c93-a2e2-a7922fe47d1b	
1223593090000	Bayside	No One Understands	Alternative Times Vol 98	3c3a925e-0b49-4805-ac1e-27ae876b9162	5f821136-9935-403c-abb5-e78ddda35e9f	
1223656620000	Mayday Parade	Just Say You're Not Into It	Tales Told By Dead Friends	bc08f0ef-7e76-4fc4-98e0-f892fac7dfa3	39076047-fce8-44cc-a388-4f6baba4acb4	a9b15b57-f412-4cf2-a471-8293329482e5
1223656793000	Mayday Parade	If You Wanted A Song Written About You, All You Had To Do Was Ask	A Lesson In Romantics	24434457-01d7-4490-8ada-373e6e661645	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223657049000	Mayday Parade	Jamie All Over	A Lesson In Romantics	49e0da09-5ed2-4c21-bc1e-42ab084a9e59	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223657266000	Mayday Parade	Black Cat	A Lesson In Romantics	2f0b6ecc-627a-4c95-a290-0bcb021421d8	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223657469000	Mayday Parade	When I Get Home, You're So Dead	A Lesson In Romantics	2fa3f31a-05be-4571-a9c1-527cb7f8027f	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223657663000	Mayday Parade	Jersey	A Lesson In Romantics	4c7bfac3-4755-4d4b-9d4b-93843d923058	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223657873000	Mayday Parade	If You Wanted A Song Written About You, All You Had To Do Was Ask	A Lesson In Romantics	24434457-01d7-4490-8ada-373e6e661645	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223658118000	Mayday Parade	Miserable At Best	A Lesson In Romantics	640cddb3-14a9-4435-8b7a-240b1da9adfd	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223658434000	Mayday Parade	Walk On Water Or Drown	A Lesson In Romantics	d451f4db-6297-476b-9abe-2ae7598cf627	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223658730000	Mayday Parade	Ocean And Atlantic	A Lesson In Romantics	93902f22-c4a5-4db2-a894-a92a01e4e690	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223658940000	Mayday Parade	I'd Hate To Be You When People Find Out What This Song Is About	A Lesson In Romantics	3284879f-7b09-4919-b6d5-f9352ba3f3a1	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223659182000	Mayday Parade	Take This To Heart	A Lesson In Romantics	4dacd1d0-a034-40bd-8000-f3acc17696d5	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223659430000	Mayday Parade	Champagne's For Celebrating (I'll Have A Martini)	A Lesson In Romantics	7b5c928b-734c-4f77-8445-42c33fc7be45	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223659667000	Mayday Parade	I'll Be The Wings That Keep Your Heart In The Clouds	A Lesson In Romantics		39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223680238000	Mayday Parade	Jamie All Over	A Lesson In Romantics	49e0da09-5ed2-4c21-bc1e-42ab084a9e59	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223680454000	Mayday Parade	Black Cat	A Lesson In Romantics	2f0b6ecc-627a-4c95-a290-0bcb021421d8	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223680658000	Mayday Parade	When I Get Home, You're So Dead	A Lesson In Romantics	2fa3f31a-05be-4571-a9c1-527cb7f8027f	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223680852000	Mayday Parade	Jersey	A Lesson In Romantics	4c7bfac3-4755-4d4b-9d4b-93843d923058	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223681061000	Mayday Parade	If You Wanted A Song Written About You, All You Had To Do Was Ask	A Lesson In Romantics	24434457-01d7-4490-8ada-373e6e661645	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
1223681306000	Mayday Parade	Miserable At Best	A Lesson In Romantics	640cddb3-14a9-4435-8b7a-240b1da9adfd	39076047-fce8-44cc-a388-4f6baba4acb4	c6eb5233-11f3-44f4-b3c3-7954cebbcf5d
